anio,cveestado,estado,cveddr,ddr,cvecader,cader,cvempio,municipio,cvecultivo,cultivo,cvevariedad,variedad,cveunidad,unidadmedida,cveciclo,ciclo,cvemoda,modalidad,sembrada,cosechada,siniestrada,produccion,rendimiento,pmr,valor
2013,25,SINALOA,134,GUASAVE,6,PETATLAN,11,GUASAVE,24800,PASTOS Y PRADERAS EN VERDE,0,,500,Tonelada,3,PERENNES,1,RIEGO,10.0,10.0,0.0,150.0,15.0,520.0,78000.0
2013,25,SINALOA,134,GUASAVE,6,PETATLAN,11,GUASAVE,24900,PEPINO,400,MALLA SOMBRA,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,9.34,9.34,0.0,812.58,87.0,7200.0,5850576.0
2013,25,SINALOA,134,GUASAVE,6,PETATLAN,11,GUASAVE,29500,SORGO GRANO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,1042.28,1042.28,0.0,6566.36,6.3,3242.77,21293195.22
2013,25,SINALOA,134,GUASAVE,6,PETATLAN,11,GUASAVE,30800,TOMATE ROJO (JITOMATE),100,CHERRY,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,86.42,86.42,0.0,2592.6,30.0,3000.0,7777800.0
2013,25,SINALOA,134,GUASAVE,6,PETATLAN,11,GUASAVE,30800,TOMATE ROJO (JITOMATE),300,EXPORTACION,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,75.84,75.84,0.0,2426.88,32.0,2800.0,6795264.0
2013,25,SINALOA,134,GUASAVE,6,PETATLAN,11,GUASAVE,30800,TOMATE ROJO (JITOMATE),400,INDUSTRIAL,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,20.0,20.0,0.0,480.0,24.0,2900.0,1392000.0
2013,25,SINALOA,134,GUASAVE,6,PETATLAN,11,GUASAVE,30800,TOMATE ROJO (JITOMATE),800,SALADETTE,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,65.89,65.89,0.0,2965.05,45.0,3000.0,8895150.0
2013,25,SINALOA,134,GUASAVE,6,PETATLAN,11,GUASAVE,30800,TOMATE ROJO (JITOMATE),1500,SALADETTE MALLA SOMBRA,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,115.0,115.0,0.0,9775.0,85.0,2500.0,24437500.0
2013,25,SINALOA,134,GUASAVE,6,PETATLAN,11,GUASAVE,31000,TOMATE VERDE,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,69.04,69.04,0.0,966.56,14.0,5000.0,4832800.0
2013,25,SINALOA,134,GUASAVE,6,PETATLAN,11,GUASAVE,31500,TRIGO GRANO,400,SUAVE,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,1122.22,1122.22,0.0,4713.0,4.2,3265.35,15389594.55
2013,25,SINALOA,135,GUAMUCHIL,2,MOCORITO,13,MOCORITO,800,AJONJOLÍ,0,,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,2150.0,1949.0,201.0,1152.0,0.591,13082.03,15070498.56
2013,25,SINALOA,135,GUAMUCHIL,2,MOCORITO,13,MOCORITO,5300,CACAHUATE,0,,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,7693.1,7693.1,0.0,14134.6,1.837,9599.12,135679721.55
2013,25,SINALOA,135,GUAMUCHIL,2,MOCORITO,13,MOCORITO,6900,CARTAMO,0,,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,2045.0,2045.0,0.0,715.75,0.35,5500.0,3936625.0
2013,25,SINALOA,135,GUAMUCHIL,2,MOCORITO,13,MOCORITO,7400,CEBOLLA,100,BLANCA,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,219.0,219.0,0.0,4612.0,21.059,6000.0,27672000.0
2013,25,SINALOA,135,GUAMUCHIL,2,MOCORITO,13,MOCORITO,11400,CHILE VERDE,1300,ANAHEIM,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,27.0,27.0,0.0,1215.0,45.0,8000.0,9720000.0
2013,25,SINALOA,135,GUAMUCHIL,2,MOCORITO,13,MOCORITO,12600,EJOTE,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,18.0,18.0,0.0,63.0,3.5,7000.0,441000.0
2013,25,SINALOA,135,GUAMUCHIL,2,MOCORITO,13,MOCORITO,14200,FRIJOL,100,AZUFRADO,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,1500.0,1500.0,0.0,1050.0,0.7,23000.0,24150000.0
2013,25,SINALOA,135,GUAMUCHIL,2,MOCORITO,13,MOCORITO,14700,GARBANZO GRANO,100,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,5750.0,5750.0,0.0,4510.5,0.784,13000.0,58636500.0
2013,25,SINALOA,135,GUAMUCHIL,2,MOCORITO,13,MOCORITO,16930,HORTALIZAS,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,31.0,31.0,0.0,46.5,1.5,1100.0,51150.0
2013,25,SINALOA,135,GUAMUCHIL,2,MOCORITO,13,MOCORITO,19700,MAIZ GRANO,200,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,319.0,319.0,0.0,2839.1,8.9,3200.0,9085120.0
2013,25,SINALOA,135,GUAMUCHIL,2,MOCORITO,13,MOCORITO,19700,MAIZ GRANO,200,BLANCO,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,2296.53,2296.53,0.0,4822.71,2.1,3079.71,14852548.21
2013,25,SINALOA,135,GUAMUCHIL,2,MOCORITO,13,MOCORITO,24800,PASTOS Y PRADERAS EN VERDE,700,SUDAN,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,368.93,368.93,0.0,2102.9,5.7,650.0,1366885.0
2013,25,SINALOA,135,GUAMUCHIL,2,MOCORITO,13,MOCORITO,24900,PEPINO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,13.0,13.0,0.0,650.0,50.0,1320.0,858000.0
2013,25,SINALOA,135,GUAMUCHIL,2,MOCORITO,13,MOCORITO,28700,SANDIA,100,CAMBRAY (SANGRIA),500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,8.5,0.0,8.5,0.0,0.0,0.0,0.0
2013,25,SINALOA,135,GUAMUCHIL,2,MOCORITO,13,MOCORITO,28700,SANDIA,200,CHARLESTON (GRAY),500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,147.0,147.0,0.0,1764.0,12.0,7000.0,12348000.0
2013,25,SINALOA,135,GUAMUCHIL,2,MOCORITO,13,MOCORITO,29500,SORGO GRANO,0,,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,13802.04,12503.34,1298.7,23319.0,1.865,2843.77,66313872.63
2013,25,SINALOA,135,GUAMUCHIL,2,MOCORITO,13,MOCORITO,30800,TOMATE ROJO (JITOMATE),800,SALADETTE,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,384.0,384.0,0.0,21120.0,55.0,6000.0,126720000.0
2013,25,SINALOA,135,GUAMUCHIL,2,MOCORITO,13,MOCORITO,31000,TOMATE VERDE,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,34.0,34.0,0.0,986.0,29.0,1500.0,1479000.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,2,ANGOSTURA,1600,ALFALFA ACHICALADA,0,,500,Tonelada,3,PERENNES,1,RIEGO,100.0,100.0,0.0,600.0,6.0,3200.0,1920000.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,2,ANGOSTURA,5300,CACAHUATE,0,,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,79.0,79.0,0.0,81.0,1.025,9000.0,729000.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,2,ANGOSTURA,6900,CARTAMO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,517.0,492.1,24.9,910.39,1.85,5500.0,5007145.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,2,ANGOSTURA,7400,CEBOLLA,100,BLANCA,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,2.0,2.0,0.0,70.0,35.0,6000.0,420000.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,2,ANGOSTURA,14200,FRIJOL,100,AZUFRADO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,2922.0,2640.7,281.3,4594.76,1.74,16000.0,73516160.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,2,ANGOSTURA,14700,GARBANZO GRANO,100,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,893.49,449.2,444.29,920.7,2.05,13000.0,11969100.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,2,ANGOSTURA,19700,MAIZ GRANO,200,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,9804.0,7694.24,2109.76,59261.0,7.702,3200.0,189635200.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,2,ANGOSTURA,28700,SANDIA,200,CHARLESTON (GRAY),500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,38.0,38.0,0.0,760.0,20.0,3500.0,2660000.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,2,ANGOSTURA,29500,SORGO GRANO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,4179.29,3864.91,314.38,24761.0,6.407,3100.0,76759100.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,2,ANGOSTURA,30800,TOMATE ROJO (JITOMATE),800,SALADETTE,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,32.0,32.0,0.0,2240.0,70.0,6000.0,13440000.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,2,ANGOSTURA,31000,TOMATE VERDE,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,26.0,14.0,12.0,392.0,28.0,9000.0,3528000.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,2,ANGOSTURA,31500,TRIGO GRANO,400,SUAVE,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,285.0,285.0,0.0,1453.5,5.1,3100.0,4505850.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,2,ANGOSTURA,32800,ZACATE,600,SUDAN,500,Tonelada,3,PERENNES,1,RIEGO,16.0,16.0,0.0,108.8,6.8,700.0,76160.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,11,GUASAVE,1600,ALFALFA ACHICALADA,0,,500,Tonelada,3,PERENNES,1,RIEGO,7.0,7.0,0.0,38.5,5.5,3000.0,115500.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,11,GUASAVE,5800,CALABACITA,200,ITALIANA (Zucchini),500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,38.1,38.1,0.0,952.5,25.0,6000.0,5715000.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,11,GUASAVE,6900,CARTAMO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,178.0,126.49,51.51,377.44,2.984,5500.0,2075920.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,11,GUASAVE,7400,CEBOLLA,100,BLANCA,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,23.7,23.7,0.0,1030.95,43.5,6000.0,6185700.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,11,GUASAVE,11400,CHILE VERDE,1200,BELL PEPPER,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,5.0,5.0,0.0,300.0,60.0,8000.0,2400000.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,11,GUASAVE,14200,FRIJOL,100,AZUFRADO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,993.0,238.0,755.0,437.52,1.838,15850.0,6934692.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,11,GUASAVE,14700,GARBANZO GRANO,100,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,4552.0,3402.0,1150.0,4395.5,1.292,13000.0,57141500.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,11,GUASAVE,19700,MAIZ GRANO,200,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,879.6,329.6,550.0,2472.0,7.5,3200.0,7910400.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,11,GUASAVE,29500,SORGO GRANO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,2592.46,2542.46,50.0,12686.0,4.99,3100.0,39326600.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,11,GUASAVE,31000,TOMATE VERDE,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,29.0,29.0,0.0,487.2,16.8,9000.0,4384800.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,11,GUASAVE,31500,TRIGO GRANO,400,SUAVE,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,2044.0,2044.0,0.0,10935.4,5.35,3500.0,38273900.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,15,SALVADOR ALVARADO,800,AJONJOLÍ,0,,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,100.0,100.0,0.0,80.0,0.8,13500.0,1080000.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,15,SALVADOR ALVARADO,1600,ALFALFA ACHICALADA,0,,500,Tonelada,3,PERENNES,1,RIEGO,35.0,35.0,0.0,203.0,5.8,3200.0,649600.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,15,SALVADOR ALVARADO,6900,CARTAMO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,632.8,632.8,0.0,1414.14,2.235,5500.0,7777770.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,15,SALVADOR ALVARADO,6900,CARTAMO,0,,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,12000.0,12000.0,0.0,3600.0,0.3,5500.0,19800000.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,15,SALVADOR ALVARADO,7400,CEBOLLA,100,BLANCA,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,165.0,165.0,0.0,6897.0,41.8,5000.0,34485000.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,15,SALVADOR ALVARADO,14200,FRIJOL,100,AZUFRADO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,1187.0,487.0,700.0,928.1,1.906,16200.0,15035220.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,15,SALVADOR ALVARADO,14200,FRIJOL,100,AZUFRADO,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,30.0,30.0,0.0,21.0,0.7,25000.0,525000.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,15,SALVADOR ALVARADO,14700,GARBANZO GRANO,100,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,6777.2,6023.07,754.13,9034.61,1.5,13000.0,117449930.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,15,SALVADOR ALVARADO,14700,GARBANZO GRANO,100,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,3900.0,3900.0,0.0,2292.5,0.588,12500.0,28656250.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,15,SALVADOR ALVARADO,19700,MAIZ GRANO,200,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,2330.2,2114.0,216.2,15680.56,7.417,3200.0,50177792.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,15,SALVADOR ALVARADO,19700,MAIZ GRANO,200,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,80.0,80.0,0.0,216.0,2.7,3500.0,756000.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,15,SALVADOR ALVARADO,19700,MAIZ GRANO,200,BLANCO,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,30.0,30.0,0.0,90.0,3.0,3500.0,315000.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,15,SALVADOR ALVARADO,29500,SORGO GRANO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,3498.7,3457.49,41.21,16595.9,4.8,3100.0,51447290.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,15,SALVADOR ALVARADO,29500,SORGO GRANO,0,,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,9000.0,9000.0,0.0,20100.0,2.233,2600.0,52260000.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,15,SALVADOR ALVARADO,31000,TOMATE VERDE,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,102.0,69.0,33.0,2178.4,31.571,9000.0,19605600.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,15,SALVADOR ALVARADO,31500,TRIGO GRANO,400,SUAVE,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,1209.0,1209.0,0.0,6400.2,5.294,3100.0,19840620.0
2013,25,SINALOA,135,GUAMUCHIL,3,GUAMUCHIL,15,SALVADOR ALVARADO,32800,ZACATE,600,SUDAN,500,Tonelada,3,PERENNES,1,RIEGO,2.0,2.0,0.0,14.0,7.0,700.0,9800.0
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,2,ANGOSTURA,500,AGAVE,200,TEQUILERO,500,Tonelada,3,PERENNES,1,RIEGO,24.5,0.0,24.5,0.0,0.0,0.0,0.0
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,2,ANGOSTURA,1600,ALFALFA ACHICALADA,0,,500,Tonelada,3,PERENNES,1,RIEGO,50.0,50.0,0.0,325.0,6.5,3200.0,1040000.0
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,2,ANGOSTURA,5300,CACAHUATE,0,,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,550.0,510.0,40.0,765.0,1.5,9100.0,6961500.0
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,2,ANGOSTURA,5800,CALABACITA,200,ITALIANA (Zucchini),500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,888.5,228.1,660.4,5103.72,22.375,4850.0,24753042.0
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,2,ANGOSTURA,6900,CARTAMO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,764.9,764.9,0.0,1418.0,1.854,5300.0,7515400.0
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,2,ANGOSTURA,6900,CARTAMO,0,,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,50.0,50.0,0.0,25.0,0.5,5500.0,137500.0
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,2,ANGOSTURA,7400,CEBOLLA,100,BLANCA,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,315.0,315.0,0.0,6235.0,19.794,6000.0,37410000.0
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,2,ANGOSTURA,11400,CHILE VERDE,800,POBLANO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,69.0,69.0,0.0,3795.0,55.0,6000.0,22770000.0
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,2,ANGOSTURA,11400,CHILE VERDE,3600,BELL PEPPER MALLA SOMBRA,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,7.0,7.0,0.0,525.0,75.0,8000.0,4200000.0
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,2,ANGOSTURA,12700,ELOTE,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,2.0,2.0,0.0,30.0,15.0,6000.0,180000.0
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,2,ANGOSTURA,14200,FRIJOL,100,AZUFRADO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,9434.0,8510.62,923.38,13751.7,1.616,16000.0,220027200.0
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,2,ANGOSTURA,14700,GARBANZO GRANO,100,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,13803.0,13423.77,379.23,25973.43,1.935,13000.44,337666018.31
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,2,ANGOSTURA,16930,HORTALIZAS,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,175.5,175.5,0.0,526.5,3.0,1500.0,789750.0
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,2,ANGOSTURA,19000,LIMON,100,AGRIO (MEXICANO),500,Tonelada,3,PERENNES,1,RIEGO,101.0,101.0,0.0,141.0,1.396,1150.0,162150.0
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,2,ANGOSTURA,19700,MAIZ GRANO,100,AMARILLO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,67.0,67.0,0.0,690.0,10.299,3200.0,2208000.0
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,2,ANGOSTURA,19700,MAIZ GRANO,200,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,5593.5,5317.36,276.14,47997.56,9.027,3200.0,153592192.0
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,2,ANGOSTURA,20400,MANGO,300,HADEN,500,Tonelada,3,PERENNES,1,RIEGO,20.0,0.0,20.0,0.0,0.0,0.0,0.0
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,2,ANGOSTURA,22400,NARANJA,400,VALENCIA,500,Tonelada,3,PERENNES,1,RIEGO,101.0,101.0,0.0,241.0,2.386,1200.0,289200.0
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,2,ANGOSTURA,23000,NOPALITOS,0,,500,Tonelada,3,PERENNES,1,RIEGO,1.0,1.0,0.0,11.9,11.9,500.0,5950.0
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,2,ANGOSTURA,24900,PEPINO,200,CHINO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,22.0,22.0,0.0,1588.0,72.182,4000.0,6352000.0
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,2,ANGOSTURA,24900,PEPINO,400,MALLA SOMBRA,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,24.0,24.0,0.0,2040.0,85.0,4500.0,9180000.0
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,2,ANGOSTURA,28700,SANDIA,200,CHARLESTON (GRAY),500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,40.0,40.0,0.0,800.0,20.0,3000.0,2400000.0
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,2,ANGOSTURA,28700,SANDIA,200,CHARLESTON (GRAY),500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,30.0,30.0,0.0,600.0,20.0,3400.0,2040000.0
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,2,ANGOSTURA,29500,SORGO GRANO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,14023.5,13936.37,87.13,112705.0,8.087,3200.0,360656000.0
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,2,ANGOSTURA,29500,SORGO GRANO,0,,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,218.0,218.0,0.0,380.0,1.743,3500.0,1330000.0
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,2,ANGOSTURA,30800,TOMATE ROJO (JITOMATE),1500,SALADETTE MALLA SOMBRA,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,71.0,71.0,0.0,5680.0,80.0,6500.0,36920000.0
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,2,ANGOSTURA,31000,TOMATE VERDE,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,185.0,185.0,0.0,3520.0,19.027,9000.0,31680000.0
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,2,ANGOSTURA,31500,TRIGO GRANO,400,SUAVE,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,1499.0,1499.0,0.0,7461.0,4.977,3200.0,23875200.0
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,2,ANGOSTURA,32800,ZACATE,600,SUDAN,500,Tonelada,3,PERENNES,1,RIEGO,17.0,17.0,0.0,119.0,7.0,700.0,83300.0
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,13,MOCORITO,6900,CARTAMO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,9.0,9.0,0.0,20.0,2.222,5500.0,110000.0
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,13,MOCORITO,7400,CEBOLLA,100,BLANCA,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,25.0,25.0,0.0,475.0,19.0,6000.0,2850000.0
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,13,MOCORITO,14200,FRIJOL,100,AZUFRADO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,1169.0,1169.0,0.0,1820.2,1.557,15800.0,28759160.0
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,13,MOCORITO,14700,GARBANZO GRANO,100,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,1111.0,1111.0,0.0,2055.0,1.85,13000.0,26715000.0
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,13,MOCORITO,19700,MAIZ GRANO,200,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,326.0,326.0,0.0,3487.0,10.696,3200.0,11158400.0
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,13,MOCORITO,22400,NARANJA,600,CRIOLLA,500,Tonelada,3,PERENNES,1,RIEGO,23.0,23.0,0.0,69.0,3.0,1200.0,82800.0
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,13,MOCORITO,29500,SORGO GRANO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,777.0,777.0,0.0,6371.0,8.199,3200.0,20387200.0
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,13,MOCORITO,30800,TOMATE ROJO (JITOMATE),800,SALADETTE,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,40.0,40.0,0.0,3000.0,75.0,5500.0,16500000.0
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,13,MOCORITO,31500,TRIGO GRANO,400,SUAVE,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,16.0,16.0,0.0,91.0,5.688,3100.0,282100.0
2013,25,SINALOA,135,GUAMUCHIL,6,ANGOSTURA,15,SALVADOR ALVARADO,5800,CALABACITA,200,ITALIANA (Zucchini),500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,37.5,37.5,0.0,1425.0,38.0,7000.0,9975000.0
